164.8,-150.473002946,124.278,389.996834441,463.387979,Fall from H,-0.492833606133,463.387979
146.88,-146.015346395,138.054,435.714963468,463.419596,Fall from H,-0.558970829746,463.419596
128.32,-141.047610999,153.342,481.390515776,463.451354,Fall from H,-0.628674389885,463.451354
110.72,-135.573556813,170.226,528.798271164,463.483283,Fall from H,-0.699993009902,463.483283
87.36,-129.506040899,188.678,587.772472295,463.5146761,Fall from H,-0.771557515097,463.5146761
64.0,-122.760897386,208.712,625.380444452,463.546711,Fall from H,-0.84093610697,463.546711
38.4,-115.369174947,230.356,681.037981933,463.5784919,Fall from H,-0.90356592865,463.5784919
24.32,-107.29093851,253.246,721.899836004,463.6101999,Fall from H,-0.954807818242,463.6101999
27.84,-98.5046168732,277.228,761.693626509,463.641685,Fall from H,-0.989003949722,463.641685
42.56,-88.9717256181,301.714,779.312539783,463.673105,Fall from H,-0.999838960982,463.673105
60.8,-78.5663506831,326.116,777.359043545,463.7044959,Fall from H,-0.980154923125,463.7044959
76.48,-67.3674414709,349.706,733.926115823,463.7366381,Fall from H,-0.922991690892,463.7366381
80.0,-55.5582818611,371.868,699.293197021,463.7683301,Fall from H,-0.824701916452,463.7683301
68.48,-43.1324750507,391.496,618.828425499,463.8000481,Fall from H,-0.683687517371,463.8000481
49.92,-30.1967565658,407.764,512.702529791,463.831778,Fall from H,-0.502971020433,463.831778
26.88,-16.8990663039,419.692,375.518273774,463.8635421,Fall from H,-0.290686601257,463.8635421
14.4,-3.51614890351,426.552,216.370340232,463.895247,Fall from H,-0.0613298629332,463.895247
7.36,9.93683001084,427.896,43.1142334712,463.92642,Fall from H,0.172562297869,463.92642
0.32,23.4078143182,423.5,-137.991650187,463.958277,BDC-H,0.397273055439,463.958277
-5.44,36.5009290868,413.63,-309.49073566,463.9901681,Rise to B,0.594835821713,463.9901681
-8.64,49.1337430109,398.972,-465.395386051,464.0216639,Rise to B,0.756238932375,464.0216639
-14.4,61.2381360659,380.394,-583.351650077,464.0535109,Rise to B,0.876627141112,464.0535109
-18.56,72.5404468815,358.624,-685.710325972,464.085259,Rise to B,0.953928990716,464.085259
-21.12,83.1115492929,335.034,-758.230773434,464.1163709,Rise to B,0.992781538126,464.1163709
-21.12,93.0255974613,310.394,-776.209677419,464.1481149,Rise to B,0.998606053484,464.1481149
-20.16,102.146234545,285.488,-783.670849433,464.1798961,Rise to B,0.977613767771,464.1798961
-11.52,110.480067301,260.778,-780.090794865,464.2115719,Rise to B,0.936793966639,464.2115719
2.56,118.061569866,236.95,-752.193951638,464.2432499,Rise to B,0.882442590483,464.2432499
16.32,124.909996112,214.158,-719.53529486,464.2749259,Rise to B,0.820052043924,464.2749259
33.92,131.073470588,192.766,-678.656518967,464.306447,Rise to B,0.753867693071,464.306447
49.6,136.605882267,172.774,-632.938643703,464.338033,Rise to B,0.687012913448,464.338033
61.12,141.599017228,154.462,-581.961482234,464.369499,Rise to B,0.621161222573,464.369499
72.64,146.066410987,137.662,-523.15261732,464.401612,Rise to B,0.558231598574,464.401612
75.84,150.003530814,122.29,-486.638955809,464.4332001,Rise to B,0.499946630816,464.4332001
81.28,153.493525623,108.318,-443.909273739,464.464675,Rise to B,0.446298937124,464.464675
86.08,156.607104347,95.592,-403.79489783,464.496191,Rise to B,0.397034091289,464.496191
89.92,159.350987332,83.986,-362.438323653,464.528213,Rise to B,0.352642255259,464.528213
90.88,161.732748946,73.458,-334.369769517,464.5596991,Rise to B,0.313449735002,464.5596991
105.6,163.818030356,63.882,-305.44675096,464.5910499,Rise to B,0.278688898296,464.5910499
120.64,165.629896912,54.922,-281.805315301,464.6228449,Rise to B,0.248184447074,464.6228449
138.56,167.16815894,46.564,-263.89239707,464.6545169,Rise to B,0.222090384432,464.6545169
156.8,168.452248626,38.598,-252.175592214,464.686106,Rise to B,0.200184552656,464.686106
175.04,169.489330991,30.87,-243.847027641,464.717798,Rise to B,0.182418613574,464.717798
196.48,170.283696706,23.198,-242.770213183,464.7493999,Rise to B,0.168769850876,464.7493999
211.2,170.838702449,15.666,-238.36197348,464.7809989,Rise to B,0.159214355366,464.7809989
225.92,171.156687998,8.204,-236.347914773,464.812571,Rise to B,0.15373283094,464.812571
238.4,171.241398264,0.756,-236.42192807,464.844074,Rise to B,0.152271765819,464.844074
246.4,171.089900584,-6.566,-232.282215595,464.875596,Rev,0.154884529666,464.875596
245.44,170.70553496,-13.972,-230.222357618,464.9077649,Fall from B,0.161508486854,464.9077649
240.64,170.089643356,-21.378,-235.40929622,464.939225,Fall from B,0.172107163405,464.939225
232.64,169.23495056,-28.854,-236.890385913,464.9707839,Fall from B,0.186782082232,464.9707839
224.0,168.134998025,-36.484,-241.416733375,465.002389,Fall from B,0.20560644357,465.002389
213.76,166.783144884,-44.422,-250.686878256,465.034054,Fall from B,0.22863726501,465.034054
199.36,165.161723229,-52.584,-257.436547663,465.0657589,Fall from B,0.256091592742,465.0657589
184.96,163.259925286,-61.264,-272.047439056,465.0976651,Fall from B,0.288030384758,465.0976651
168.0,161.081093805,-70.476,-289.232585448,465.1295149,Fall from B,0.324229585407,465.1295149
149.44,158.577750929,-80.332,-314.054379587,465.160898,Fall from B,0.365238303989,465.160898
131.2,155.728739777,-91.196,-339.446961412,465.192903,Fall from B,0.411057143567,465.192903
115.2,152.519925012,-102.998,-375.119191406,465.224365,Fall from B,0.461440121038,465.224365
100.48,148.854972771,-115.948,-409.332140633,465.2560019,Fall from B,0.517206086817,465.2560019
87.36,144.734871293,-130.214,-442.519875551,465.28824,Fall from B,0.577360800646,465.28824
73.92,140.162235431,-145.964,-498.324679885,465.3198459,Fall from B,0.640615948422,465.3198459
64.32,135.031763314,-163.114,-543.492039348,465.3514011,Fall from B,0.706714670644,465.3514011
55.36,129.325159805,-181.902,-591.619459078,465.383158,Fall from B,0.773562004008,465.383158
46.08,122.940440622,-202.174,-645.97334149,465.4145401,Fall from B,0.839236270944,465.4145401
36.8,115.862857045,-223.93,-677.210599548,465.446666,Fall from B,0.899840754039,465.446666
28.8,107.8391203,-246.876,-729.507441001,465.4781201,Fall from B,0.951920448783,465.4781201
19.52,99.302313517,-270.914,-709.504132231,465.5120001,Fall from B,0.986849190284,465.5120001
10.24,90.3144851791,-295.61,-836.219944537,465.541533,Fall from B,0.999984936565,465.541533
0.96,80.244953215,-320.502,-786.996784607,465.5731621,Fall from B,0.98554113842,465.5731621
-7.36,69.4064297266,-344.918,-772.098700625,465.604785,Fall from B,0.936099013479,465.604785
-13.76,57.8542178869,-368.046,-729.932996897,465.6364701,Fall from B,0.846697037695,465.6364701
-18.88,45.6435485738,-388.822,-657.156413095,465.6680851,Fall from B,0.715004263521,465.6680851
-22.08,32.8751878047,-406.378,-552.770780856,465.6998451,Fall from B,0.542810797867,465.6998451
-23.68,19.8436316126,-419.608,-417.219858782,465.731555,Fall from B,0.339454317057,465.731555
-25.28,6.44671912245,-427.714,-260.903151051,465.762624,Fall from B,0.112279215916,465.762624
-25.28,-7.16822591718,-430.374,-82.4806201551,465.794874,Fall from B,-0.124783024848,465.794874
-25.6,-20.4514523803,-427.308,96.63967522,465.8266001,BDC-B,-0.349413598487,0.0
-25.92,-33.4231611814,-418.726,275.692363045,465.857729,Rise to H,-0.550818173059,0.0311289
-3.2,-46.2138192878,-405.342,425.347994661,465.889195,Rise to H,-0.72192714655,0.0625949
7.68,-58.4900343906,-388.024,537.093837904,465.9214389,Rise to H,-0.852549271873,0.0948388
22.4,-69.9518128301,-367.416,651.881656655,465.953052,Rise to H,-0.939404641074,0.1264519
54.4,-80.6853911732,-344.484,732.677506239,465.9843509,Rise to H,-0.986814479859,0.1577508
72.0,-90.7989466104,-320.418,764.947077333,466.0158119,Rise to H,-0.999902780537,0.1892118
74.88,-100.147280714,-295.568,773.873290317,466.0479231,Rise to H,-0.984358131439,0.221323
76.16,-108.661649262,-270.718,787.593734748,466.0794749,Rise to H,-0.947424666774,0.2528748
74.56,-116.436969283,-246.596,760.919968076,466.111176,Rise to H,-0.895424679308,0.2845759
48.32,-123.479444339,-223.734,721.679098707,466.1428549,Rise to H,-0.834083783498,0.3162548
45.76,-129.844417328,-201.95,688.234550739,466.1745069,Rise to H,-0.767787061424,0.3479068
32.32,-135.578677878,-181.958,630.897305621,466.2061951,Rise to H,-0.699929176803,0.379595
34.88,-140.710421643,-163.45,583.245096556,466.2379279,Rise to H,-0.63324010682,0.4113278
40.32,-145.316286158,-146.524,537.673006121,466.269408,Rise to H,-0.569045808393,0.4428079
60.8,-149.412769283,-130.956,488.055677472,466.301306,Rise to H,-0.50884957295,0.4747059
71.04,-153.043822341,-116.788,453.548711349,466.3325441,Rise to H,-0.453308885901,0.505944
90.56,-156.284586996,-103.754,411.962527024,466.3641829,Rise to H,-0.402194082368,0.5375828
110.72,-159.140123533,-91.896,375.096478686,466.3957961,Rise to H,-0.356083699943,0.569196
130.24,-161.67392874,-81.088,343.547361729,466.4272561,Rise to H,-0.314424439882,0.600656
144.32,-163.882777245,-71.26,306.150103265,466.459358,Rise to H,-0.277603445008,0.6327579
158.72,-165.802987328,-62.328,286.475789717,466.4905369,Rise to H,-0.245256839916,0.6639368
169.6,-167.463114282,-53.97,261.048817816,466.5225539,Rise to H,-0.217068086178,0.6959538
181.12,-168.877408676,-46.298,244.961557128,466.5538731,Rise to H,-0.192908868365,0.727273
192.32,-170.066071582,-39.004,227.603207788,466.5859201,Rise to H,-0.172512415005,0.75932
204.8,-171.019612139,-32.074,218.75759575,466.617599,Rise to H,-0.15609637372,0.7909989
218.24,-171.762019435,-25.298,216.333567461,466.648921,Rise to H,-0.143285011039,0.8223209
229.76,-172.297645966,-18.774,205.888850317,466.680608,Rise to H,-0.134026900488,0.8540079
239.36,-172.628662139,-12.292,205.0350951,466.7122221,Rise to H,-0.128299498277,0.885622
246.4,-172.754466078,-5.838,203.019817553,466.7440121,Rise to H,-0.126121644183,0.917412
245.76,-172.674098603,0.616,203.783927151,466.7756829,Rev,-0.127512996025,0.9490828
246.08,-172.388874597,7.182,209.895723446,466.8069651,Fall from H,-0.132448856954,0.980365
247.04,-171.889717599,13.72,204.433882618,466.8389461,Fall from H,-0.141078901048,1.012346
246.72,-171.180262568,20.44,212.363204283,466.87059,Fall from H,-0.15332625525,1.0439899
244.16,-170.257647112,27.3,215.939889386,466.9023581,Fall from H,-0.169217962852,1.075758
243.2,-169.102180919,34.412,228.08908046,466.9335389,Fall from H,-0.189058065363,1.1069388
240.64,-167.704550771,41.874,231.285896271,466.965802,Fall from H,-0.212952782842,1.1392019
235.84,-166.044444263,49.882,256.698754011,466.9969981,Fall from H,-0.241169165736,1.170398
183.04,-163.460651777,58.394,260.275564307,467.0297019,Fall from H,-0.284673752927,1.2031018
167.36,-160.448418237,69.16,206.795476853,467.081763,Fall from H,-0.334655357208,1.2551629
154.56,-157.810228205,80.906,371.237764735,467.1134031,Fall from H,-0.377675498221,1.286803
138.24,-154.756737519,93.66,402.093382516,467.1451221,Fall from H,-0.426462380362,1.318522
118.08,-151.281346854,107.618,438.792832443,467.1769321,Fall from H,-0.480509034653,1.350332
147.2,-147.341207221,122.99,491.779678097,467.20819,Fall from H,-0.53963496484,1.3815899
136.64,-142.84431495,138.25,478.474900448,467.240083,Fall from H,-0.603982864563,1.4134829
117.76,-137.852614353,154.882,520.044149973,467.2720649,Fall from H,-0.671040030011,1.4454648
101.44,-132.273130306,173.054,578.928924145,467.3034539,Fall from H,-0.739946632698,1.4768538
85.44,-126.037696742,192.808,614.910505838,467.3355789,Fall from H,-0.808630096419,1.5089788
62.4,-119.183664877,214.074,671.232876711,467.3672609,Fall from H,-0.8730611314,1.5406608
47.04,-111.629967183,236.698,715.992417266,467.398859,Fall from H,-0.929583820008,1.5722589
40.96,-103.369399311,260.344,748.482997225,467.4304509,Fall from H,-0.972899512028,1.6038508
48.32,-94.3005860387,284.802,781.028960469,467.461766,Fall from H,-0.997184366568,1.6351659
61.44,-84.4606044965,309.33,767.675503114,467.493717,Fall from H,-0.995330061335,1.6671169
79.04,-73.8603639593,333.466,770.524931283,467.5250411,Fall from H,-0.96058708371,1.698441
83.2,-62.488532517,356.496,719.55708028,467.5570469,Fall from H,-0.886918398582,1.7304468
80.0,-50.5396911682,377.678,669.867051218,467.5886681,Fall from H,-0.772065036029,1.762068
63.36,-38.0314801199,395.85,575.192527435,467.620261,Fall from H,-0.616094340498,1.7936609
42.24,-25.088976886,410.382,459.933092585,467.6518569,Fall from H,-0.424025192847,1.8252568
22.08,-11.7156383173,420.112,308.290902408,467.683418,Fall from H,-0.203054556997,1.8568179
10.88,1.81226577168,424.592,139.035010133,467.7156401,Fall from H,0.0316247308232,1.88904
4.16,15.167478288,423.528,-33.6358664555,467.747273,BDC-H,0.261641382502,1.9206729
-2.56,28.291179977,416.906,-209.76274193,467.778842,Rise to B,0.473952664119,1.9522419
-7.04,41.0343992316,404.964,-379.016056291,467.8103499,Rise to B,0.656512023149,1.9837498
-11.52,53.2729064116,388.64,-518.600883185,467.8418269,Rise to B,0.80149295422,2.0152268
-17.28,65.0121188636,368.69,-633.43186718,467.873322,Rise to B,0.906397156472,2.0467219
-20.8,76.0414807976,346.108,-703.640346366,467.9054151,Rise to B,0.97047061774,2.078815
-23.04,86.2290104126,321.944,-768.599510163,467.9368541,Rise to B,0.997834896668,2.110254
-22.72,98.8065911293,297.08,-788.034951936,467.968406,Rise to B,0.98821077589,2.1418059
-9.92,110.311537975,268.954,-528.774658823,468.0215969,Rise to B,0.937819051202,2.1949968
2.88,117.978246316,241.5,-871.08544595,468.0531139,Rise to B,0.883125775085,2.2265138
20.16,124.898188146,215.194,-839.428170274,468.0844519,Rise to B,0.820169968328,2.2578518
26.24,131.047625136,190.288,-772.897387677,468.1166761,Rise to B,0.754163993176,2.290076
37.76,136.436000486,166.908,-741.753622315,468.148196,Rise to B,0.689164390894,2.3215959
40.64,141.179715743,148.428,-588.214698365,468.1796131,Rise to B,0.626879678828,2.353013
40.96,145.42337963,131.46,-540.538818574,468.211004,Rise to B,0.56750781574,2.3844039
40.0,149.162545066,115.892,-487.398641245,468.242945,Rise to B,0.512604267745,2.4163449
57.28,152.449656262,101.556,-459.176646563,468.2741661,Rise to B,0.462527819362,2.447566
63.04,155.349748722,88.494,-408.597374241,468.306134,Rise to B,0.417078077814,2.4795339
71.04,157.833723465,76.37,-380.228375373,468.3380201,Rise to B,0.377295767401,2.51142
82.24,159.959143624,65.17,-358.722563329,468.369242,Rise to B,0.342690130713,2.5426419
93.44,161.767965408,54.74,-327.565089036,468.401083,Rise to B,0.31286600769,2.5744829
101.12,163.262578116,44.912,-309.815554456,468.4328051,Rise to B,0.287986045993,2.606205
111.36,164.449390461,35.63,-291.814297706,468.464613,Rise to B,0.26808944947,2.6380129
119.04,165.361334497,26.81,-283.921725163,468.4956779,Rise to B,0.252722349976,2.6690778
127.04,166.009272621,18.284,-264.085488617,468.5279629,Rise to B,0.241764861939,2.7013628
131.52,166.388047912,10.01,-262.274503837,468.55951,Rise to B,0.235344862246,2.7329099
128.32,166.510940046,1.988,-254.238899629,468.591063,Rise to B,0.233259695461,2.7644629
128.0,166.382373427,-5.978,-250.212017464,468.6229,Rev,0.235441117739,2.7962999
117.44,166.000412263,-13.916,-254.105445117,468.654139,Fall from B,0.241914913979,2.8275389
108.48,165.363570532,-21.882,-249.03867196,468.686126,Fall from B,0.252684590446,2.8595259
100.8,164.465495853,-30.058,-260.53068469,468.7175081,Fall from B,0.267818636416,2.890908
98.24,163.287035424,-38.556,-266.069695357,468.7494471,Fall from B,0.287577243333,2.922847
96.32,161.837476928,-47.572,-282.988961045,468.781307,Fall from B,0.311713479025,2.9547069
100.16,160.080754993,-57.204,-308.935788056,468.812485,Fall from B,0.340695363197,2.9858849
104.0,157.97052112,-67.634,-327.57434807,468.8443251,Fall from B,0.375083583166,3.017725
103.68,155.52052031,-78.904,-353.004927034,468.876251,Fall from B,0.414367316192,3.0496509
102.4,152.678826449,-91.238,-394.537760022,468.9075129,Fall from B,0.458977910039,3.0809128
98.88,149.412626076,-104.594,-417.933986707,468.9394701,Fall from B,0.5088517246,3.11287
95.68,145.692595684,-119.182,-466.550252976,468.9707379,Fall from B,0.563632800661,3.1441378
90.88,141.440862329,-135.044,-498.77052531,469.0025401,Fall from B,0.62332207162,3.17594
88.96,136.645111171,-152.474,-550.224130311,469.0342181,Fall from B,0.686515237715,3.207618
87.68,131.220000323,-171.318,-594.245493648,469.0659289,Fall from B,0.752184933349,3.2393288
84.48,125.183619622,-191.716,-636.918013745,469.097955,Fall from B,0.817309662055,3.2713549
78.4,118.451762737,-213.57,-697.540065305,469.1292851,Fall from B,0.879218520677,3.302685
67.84,110.975711519,-236.656,-719.710195531,469.1613619,Fall from B,0.933732259787,3.3347618
54.4,102.812372889,-260.722,-764.504815878,469.1928411,Fall from B,0.975101488691,3.366241
38.08,93.8725372363,-285.544,-787.949971431,469.2243431,Fall from B,0.997716765022,3.397743
21.76,84.0510981741,-310.59,-795.060631071,469.2558451,Fall from B,0.994614721617,3.429245
6.08,73.4566512451,-335.286,-767.984476115,469.288002,Fall from B,0.958604580566,3.4614019
-5.76,62.2344995039,-358.974,-752.145653603,469.3194959,Fall from B,0.884861640198,3.4928958
-14.72,50.3477537543,-380.618,-686.302798926,469.351033,Fall from B,0.769931675332,3.5244329
-21.44,37.7561197968,-399.266,-592.357294875,469.382514,Fall from B,0.612301730573,3.5559139
-25.92,24.7301440221,-414.036,-458.738391776,469.414711,Fall from B,0.418344993397,3.5881109
-26.88,11.5361081233,-423.892,-313.954340285,469.4461041,Fall from B,0.19998544886,3.619504
-27.52,-1.93749006283,-428.358,-141.616829128,469.4776399,Fall from B,-0.03380913654,3.6510398
-27.2,-15.3068721544,-427.266,34.0609228888,469.5097001,BDC-B,-0.263988738744,0.0
-26.24,-28.4124194629,-420.616,213.052253868,469.5409131,Rise to H,-0.475814870976,0.031213
-8.96,-41.2120020415,-408.884,369.384998536,469.572674,Rise to H,-0.658847057885,0.0629739
0.32,-53.5646800892,-392.742,512.802592287,469.604152,Rise to H,-0.804527832124,0.0944519
17.6,-65.2301619847,-373.254,609.05900259,469.6361489,Rise to H,-0.907998163197,0.1264488
42.56,-76.2001837516,-351.036,715.297541629,469.6672101,Rise to H,-0.971135044898,0.15751
68.16,-86.5520745389,-327.264,744.972563373,469.69912,Rise to H,-0.998189871478,0.1894199
76.48,-96.1225545637,-302.526,777.63108261,469.730932,Rise to H,-0.994296036092,0.2212319
82.24,-104.848874777,-277.746,777.872997636,469.7627881,Rise to H,-0.966605135058,0.253088
74.56,-112.833948382,-253.218,781.624432775,469.7941689,Rise to H,-0.921633382519,0.2844688
56.64,-120.096772977,-229.866,729.654232882,469.8261731,Rise to H,-0.865179665374,0.316473
33.92,-126.607818415,-207.732,701.777748186,469.857713,Rise to H,-0.802736108609,0.3480129
13.12,-132.520462625,-187.166,653.365949741,469.88919,Rise to H,-0.737036009387,0.3794899
5.44,-137.836261737,-168.224,590.884986118,469.921247,Rise to H,-0.671251609448,0.4115469
1.6,-142.549128608,-150.962,547.355337048,469.9527841,Rise to H,-0.608080939747,0.443084
6.08,-146.797094163,-135.086,505.717835186,469.9841771,Rise to H,-0.547605660481,0.474477
16.96,-150.564099045,-120.624,451.418368876,470.0162139,Rise to H,-0.491449550959,0.5065138
30.72,-153.903848561,-107.492,422.69796666,470.047281,Rise to H,-0.439878848297,0.5375809
40.64,-156.903391221,-95.578,374.689436111,470.079078,Rise to H,-0.392282673547,0.5693779
57.28,-159.553111794,-84.728,340.56203722,470.1109371,Rise to H,-0.349338958583,0.601237
70.08,-161.8630316,-74.788,313.052132313,470.142689,Rise to H,-0.311289656964,0.6329889
81.28,-163.891075135,-65.842,286.823619185,470.1738789,Rise to H,-0.277464308853,0.6641788
90.24,-165.68126668,-57.694,256.201439482,470.205682,Rise to H,-0.247315827071,0.6959819
100.48,-167.232160333,-50.302,231.731402239,470.237581,Rise to H,-0.221001107807,0.7278809
104.96,-168.548904321,-43.456,215.350739226,470.269371,Rise to H,-0.198531455572,0.7596709
108.48,-169.664754916,-37.24,199.929239973,470.300462,Rise to H,-0.179407411007,0.7907619
110.4,-170.603838354,-31.276,187.866779647,470.3322079,Rise to H,-0.163259869517,0.8225078
113.6,-171.359342436,-25.634,177.566005017,470.363982,Rise to H,-0.150236935528,0.8542819
118.08,-171.939182161,-20.104,174.624777772,470.3956499,Rise to H,-0.140224163724,0.8859498
123.52,-172.346949832,-14.756,169.133459836,470.4272699,Rise to H,-0.133174100003,0.9175698
129.92,-172.585896925,-9.408,168.913903813,470.458931,Rise to H,-0.129039687664,0.9492309
137.6,-172.650370662,-4.06,168.600783735,470.4906509,Rise to H,-0.127923735184,0.9809508
143.04,-172.543158434,1.554,179.240764982,470.5219719,Rev,-0.129779342703,1.0122718
151.04,-172.253888906,7.14,175.318011054,470.553834,Fall from H,-0.134783675719,1.0441339
159.68,-171.783270867,12.95,184.532316976,470.585319,Fall from H,-0.142917920953,1.0756189
166.4,-171.11644065,19.012,192.487219382,470.616812,Fall from H,-0.154426891298,1.1071119
171.84,-170.249199285,25.27,194.752451522,470.6489451,Fall from H,-0.16936327709,1.139245
178.24,-169.171993107,31.864,210.482635342,470.6802731,Fall from H,-0.187861446463,1.170573
180.48,-167.86661304,38.99,222.139786589,470.712352,Fall from H,-0.210188293679,1.2026519
181.44,-166.33491065,46.62,243.040071351,470.743746,Fall from H,-0.236246131638,1.2340459
181.12,-164.523720821,54.726,257.521364806,470.775223,Fall from H,-0.266839403986,1.2655229
180.48,-162.429646637,63.602,276.373147341,470.807339,Fall from H,-0.301876639487,1.2976389
178.88,-160.053175876,73.122,302.002671074,470.8388619,Fall from H,-0.341147872955,1.3291618
177.28,-157.349120222,83.552,331.393058221,470.8703351,Fall from H,-0.385114999841,1.360635
176.0,-154.25114231,94.934,361.482516594,470.9018221,Fall from H,-0.434427300034,1.392122
172.8,-150.740392693,107.548,392.642696392,470.933948,Fall from H,-0.488767534007,1.4242479
169.6,-146.826023968,121.59,444.071977483,470.965569,Fall from H,-0.547183105388,1.4558689
166.08,-142.39735961,136.892,486.302675905,470.997035,Fall from H,-0.610181674732,1.4873349
